time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2016-01-01 00:00:00+00:00,4.59,92.88,0.0,-0.0,0.0,23.65,4.26,143.0,102083.0
2016-01-01 01:00:00+00:00,5.47,93.55,0.0,-0.0,0.0,25.59,4.01,156.0,102053.0
2016-01-01 02:00:00+00:00,6.35,94.21,0.0,-0.0,0.0,27.54,3.76,153.0,102033.0
2016-01-01 03:00:00+00:00,7.23,94.87,0.0,-0.0,0.0,29.49,3.51,149.0,101993.0
2016-01-01 04:00:00+00:00,8.11,95.53,0.0,-0.0,0.0,31.44,3.25,159.0,101913.0
2016-01-01 05:00:00+00:00,8.99,96.2,0.0,-0.0,0.0,33.39,3.0,165.0,101873.0
2016-01-01 06:00:00+00:00,9.87,96.86,0.0,-0.0,0.0,35.33,2.75,152.0,101783.0
2016-01-01 07:00:00+00:00,10.75,97.52,0.0,-0.0,0.0,37.28,2.5,142.0,101723.0
2016-01-01 08:00:00+00:00,9.44,93.15,0.0,0.0,0.0,3.0,5.45,140.0,101663.0
2016-01-01 09:00:00+00:00,9.42,93.85,59.0,26.41,55.0,0.0,6.55,139.0,101603.0
2016-01-01 10:00:00+00:00,9.38,90.95,139.0,103.37,113.0,1.4,7.1,140.0,101513.0
2016-01-01 11:00:00+00:00,9.63,88.55,160.0,60.33,141.0,-21.2,6.69,139.0,101414.0
2016-01-01 12:00:00+00:00,10.04,84.95,127.0,8.89,124.0,0.0,7.03,140.0,101274.0
2016-01-01 13:00:00+00:00,10.53,80.8,59.0,0.0,59.0,-5.0,7.1,136.0,101064.0
2016-01-01 14:00:00+00:00,10.72,79.45,220.0,555.32,78.0,11.0,7.38,132.0,100844.0
2016-01-01 15:00:00+00:00,10.85,82.3,95.0,190.68,65.0,13.6,8.28,143.0,100675.0
2016-01-01 16:00:00+00:00,10.71,85.6,0.0,0.0,0.0,-23.4,8.62,159.0,100655.0
2016-01-01 17:00:00+00:00,10.96,86.45,0.0,-0.0,0.0,14.6,8.62,158.0,100525.0
2016-01-01 18:00:00+00:00,11.68,86.95,0.0,-0.0,0.0,18.4,8.97,165.0,100425.0
2016-01-01 19:00:00+00:00,12.35,85.55,0.0,-0.0,0.0,8.2,8.41,180.0,100385.0
2016-01-01 20:00:00+00:00,12.83,81.4,0.0,-0.0,0.0,-7.0,9.1,203.0,100365.0
2016-01-01 21:00:00+00:00,12.69,77.65,0.0,-0.0,0.0,-0.6,9.93,213.0,100355.0
2016-01-01 22:00:00+00:00,12.5,73.9,0.0,-0.0,0.0,-15.0,10.21,221.0,100345.0
2016-01-01 23:00:00+00:00,12.18,72.4,0.0,-0.0,0.0,-10.4,10.55,225.0,100345.0
2016-01-02 00:00:00+00:00,11.93,73.5,0.0,-0.0,0.0,-19.0,10.97,225.0,100305.0
2016-01-02 01:00:00+00:00,11.85,75.55,0.0,-0.0,0.0,289.0,11.38,224.0,100275.0
2016-01-02 02:00:00+00:00,11.84,73.7,0.0,-0.0,0.0,20.0,12.34,226.0,100255.0
2016-01-02 03:00:00+00:00,11.45,76.85,0.0,-0.0,0.0,-23.4,12.9,231.0,100315.0
2016-01-02 04:00:00+00:00,11.17,78.7,0.0,-0.0,0.0,18.8,12.69,233.0,100335.0
2016-01-02 05:00:00+00:00,10.79,82.8,0.0,-0.0,0.0,2.8,11.38,233.0,100345.0
2016-01-02 06:00:00+00:00,10.66,82.4,0.0,-0.0,0.0,8.2,11.31,238.0,100355.0
2016-01-02 07:00:00+00:00,10.54,80.55,0.0,-0.0,0.0,-1.4,10.69,245.0,100415.0
2016-01-02 08:00:00+00:00,10.4,81.2,0.0,0.0,0.0,-5.6,10.41,250.0,100485.0
2016-01-02 09:00:00+00:00,10.54,79.15,0.0,0.0,0.0,7.0,11.1,254.0,100575.0
2016-01-02 10:00:00+00:00,10.43,76.65,89.0,7.93,87.0,0.75,10.48,258.0,100655.0
2016-01-02 11:00:00+00:00,10.39,79.4,222.0,243.68,145.0,3.0,10.41,261.0,100735.0
2016-01-02 12:00:00+00:00,10.48,77.5,200.0,118.11,160.0,-17.6,10.28,264.0,100765.0
2016-01-02 13:00:00+00:00,10.61,76.35,50.0,0.0,50.0,21.4,9.79,266.0,100814.0
2016-01-02 14:00:00+00:00,10.88,74.35,178.0,252.27,113.0,3.6,9.72,269.0,100864.0
2016-01-02 15:00:00+00:00,10.5,72.05,122.0,451.46,50.0,-34.2,9.59,272.0,100934.0
2016-01-02 16:00:00+00:00,10.32,70.35,0.0,0.0,0.0,12.4,9.1,275.0,101024.0
2016-01-02 17:00:00+00:00,9.81,73.85,0.0,-0.0,0.0,-19.2,8.34,277.0,101084.0
2016-01-02 18:00:00+00:00,9.68,75.25,0.0,-0.0,0.0,7.2,8.14,277.0,101134.0
2016-01-02 19:00:00+00:00,9.77,75.45,0.0,-0.0,0.0,10.8,7.38,275.0,101174.0
2016-01-02 20:00:00+00:00,9.75,75.15,0.0,-0.0,0.0,14.4,6.76,270.0,101154.0
2016-01-02 21:00:00+00:00,9.71,74.5,0.0,-0.0,0.0,-20.4,6.62,264.0,101174.0
2016-01-02 22:00:00+00:00,9.88,73.7,0.0,-0.0,0.0,32.2,5.17,249.0,101084.0
2016-01-02 23:00:00+00:00,9.92,74.6,0.0,-0.0,0.0,-10.4,5.03,237.0,101024.0
2016-01-03 00:00:00+00:00,10.03,75.65,0.0,-0.0,0.0,0.0,5.59,232.0,100974.0
2016-01-03 01:00:00+00:00,10.18,80.65,0.0,-0.0,0.0,310.85,5.59,227.0,100884.0
2016-01-03 02:00:00+00:00,9.88,87.85,0.0,-0.0,0.0,20.0,5.72,218.0,100735.0
2016-01-03 03:00:00+00:00,10.15,88.1,0.0,-0.0,0.0,4.2,6.0,213.0,100655.0
2016-01-03 04:00:00+00:00,10.26,87.6,0.0,-0.0,0.0,6.8,6.76,210.0,100515.0
2016-01-03 05:00:00+00:00,10.39,88.9,0.0,-0.0,0.0,3.35,7.45,206.0,100365.0
2016-01-03 06:00:00+00:00,10.43,92.2,0.0,-0.0,0.0,1.8,8.76,205.0,100195.0
2016-01-03 07:00:00+00:00,10.6,91.2,0.0,-0.0,0.0,4.0,10.14,197.0,100056.0
2016-01-03 08:00:00+00:00,10.78,89.3,0.0,0.0,0.0,5.8,10.97,185.0,99856.0
2016-01-03 09:00:00+00:00,10.76,88.65,43.0,0.0,43.0,0.0,12.0,181.0,99656.0
2016-01-03 10:00:00+00:00,11.03,88.05,47.0,0.0,47.0,1.0,13.03,194.0,99526.0
2016-01-03 11:00:00+00:00,11.42,87.5,51.0,0.0,51.0,-1.0,13.66,203.0,99437.0
2016-01-03 12:00:00+00:00,11.41,88.7,53.0,0.0,53.0,2.8,12.48,216.0,99317.0
2016-01-03 13:00:00+00:00,11.55,91.6,75.0,0.0,75.0,0.4,10.48,238.0,99207.0
2016-01-03 14:00:00+00:00,10.98,89.8,64.0,0.0,64.0,-6.2,8.69,256.0,99127.0
2016-01-03 15:00:00+00:00,11.33,82.25,48.0,6.18,47.0,0.4,8.0,260.0,99067.0
2016-01-03 16:00:00+00:00,10.79,81.3,0.0,0.0,0.0,-33.0,7.31,262.0,99057.0
2016-01-03 17:00:00+00:00,10.25,76.95,0.0,-0.0,0.0,-1.35,6.69,262.0,99057.0
2016-01-03 18:00:00+00:00,10.39,79.9,0.0,-0.0,0.0,-15.2,6.69,265.0,99057.0
2016-01-03 19:00:00+00:00,9.66,80.15,0.0,-0.0,0.0,37.4,6.97,268.0,99067.0
2016-01-03 20:00:00+00:00,9.57,79.75,0.0,-0.0,0.0,-20.6,8.28,263.0,99107.0
2016-01-03 21:00:00+00:00,9.45,80.4,0.0,-0.0,0.0,-22.2,9.31,264.0,99157.0
2016-01-03 22:00:00+00:00,9.36,81.7,0.0,-0.0,0.0,-3.6,8.48,261.0,99177.0
2016-01-03 23:00:00+00:00,9.4,82.8,0.0,-0.0,0.0,-0.75,8.28,259.0,99207.0
2016-01-04 00:00:00+00:00,9.41,81.55,0.0,-0.0,0.0,2.0,8.76,259.0,99197.0
2016-01-04 01:00:00+00:00,9.13,82.7,0.0,-0.0,0.0,303.0,8.69,262.0,99197.0
2016-01-04 02:00:00+00:00,9.52,82.9,0.0,-0.0,0.0,-5.8,8.83,261.0,99187.0
2016-01-04 03:00:00+00:00,9.12,82.05,0.0,-0.0,0.0,9.6,8.21,264.0,99227.0
2016-01-04 04:00:00+00:00,9.0,81.1,0.0,-0.0,0.0,-17.8,8.48,263.0,99167.0
2016-01-04 05:00:00+00:00,8.95,80.6,0.0,-0.0,0.0,-0.35,8.0,261.0,99177.0
2016-01-04 06:00:00+00:00,9.18,79.8,0.0,-0.0,0.0,11.0,7.72,261.0,99137.0
2016-01-04 07:00:00+00:00,9.21,78.35,0.0,-0.0,0.0,-14.8,7.52,261.0,99127.0
2016-01-04 08:00:00+00:00,9.3,76.4,0.0,0.0,0.0,-7.4,7.66,260.0,99147.0
2016-01-04 09:00:00+00:00,9.94,74.05,120.0,489.98,45.0,0.6,7.93,262.0,99147.0
2016-01-04 10:00:00+00:00,10.59,71.45,206.0,448.61,92.0,10.2,6.76,262.0,99137.0
2016-01-04 11:00:00+00:00,11.15,72.65,178.0,94.19,148.0,-1.0,6.41,255.0,99107.0
2016-01-04 12:00:00+00:00,11.09,72.75,283.0,438.8,133.0,6.8,6.69,257.0,99067.0
2016-01-04 13:00:00+00:00,11.01,73.15,247.0,341.04,137.0,11.2,6.69,261.0,98977.0
2016-01-04 14:00:00+00:00,11.58,72.25,225.0,549.79,81.0,-21.0,6.83,255.0,98977.0
2016-01-04 15:00:00+00:00,10.49,75.6,83.0,91.41,68.0,3.15,7.38,251.0,98977.0
2016-01-04 16:00:00+00:00,9.78,81.0,0.0,0.0,0.0,-5.0,7.86,253.0,98967.0
2016-01-04 17:00:00+00:00,8.96,84.0,0.0,-0.0,0.0,0.35,8.0,255.0,98997.0
2016-01-04 18:00:00+00:00,8.74,85.6,0.0,-0.0,0.0,5.6,7.93,255.0,99017.0
2016-01-04 19:00:00+00:00,8.65,87.3,0.0,-0.0,0.0,2.8,7.66,254.0,99037.0
2016-01-04 20:00:00+00:00,8.67,87.25,0.0,-0.0,0.0,-0.35,7.93,253.0,99037.0
2016-01-04 21:00:00+00:00,8.87,83.15,0.0,-0.0,0.0,9.8,7.52,252.0,99017.0
2016-01-04 22:00:00+00:00,8.61,85.05,0.0,-0.0,0.0,-24.8,8.48,256.0,99027.0
2016-01-04 23:00:00+00:00,9.11,84.75,0.0,-0.0,0.0,15.8,8.34,255.0,99047.0
2016-01-05 00:00:00+00:00,9.07,85.4,0.0,-0.0,0.0,5.6,8.34,256.0,99017.0
2016-01-05 01:00:00+00:00,9.2,84.35,0.0,-0.0,0.0,302.6,9.03,261.0,99017.0
2016-01-05 02:00:00+00:00,9.05,84.95,0.0,-0.0,0.0,8.0,9.38,264.0,99007.0
2016-01-05 03:00:00+00:00,8.76,86.2,0.0,-0.0,0.0,-5.6,9.31,266.0,99047.0
2016-01-05 04:00:00+00:00,8.65,83.7,0.0,-0.0,0.0,-11.8,9.45,265.0,98997.0
2016-01-05 05:00:00+00:00,8.74,81.15,0.0,-0.0,0.0,2.35,9.1,263.0,99027.0
2016-01-05 06:00:00+00:00,8.87,84.65,0.0,-0.0,0.0,4.8,8.76,259.0,98997.0
2016-01-05 07:00:00+00:00,8.59,87.0,0.0,-0.0,0.0,-10.2,8.62,257.0,99027.0
2016-01-05 08:00:00+00:00,8.35,85.15,0.0,0.0,0.0,4.4,8.62,256.0,99047.0
2016-01-05 09:00:00+00:00,8.51,82.35,85.0,136.49,64.0,-13.8,8.41,252.0,99087.0
2016-01-05 10:00:00+00:00,8.93,82.75,156.0,156.72,116.0,8.0,7.93,253.0,99107.0
2016-01-05 11:00:00+00:00,9.55,81.4,260.0,418.82,126.0,8.2,7.79,255.0,99117.0
2016-01-05 12:00:00+00:00,9.8,81.75,316.0,631.53,99.0,-8.0,8.14,257.0,99117.0
2016-01-05 13:00:00+00:00,9.13,84.95,27.0,0.0,27.0,5.4,8.28,263.0,99097.0
2016-01-05 14:00:00+00:00,9.3,85.7,122.0,41.63,111.0,13.2,7.93,269.0,99107.0
2016-01-05 15:00:00+00:00,9.4,85.65,39.0,0.0,39.0,-4.4,7.52,273.0,99127.0
2016-01-05 16:00:00+00:00,9.12,88.35,0.0,0.0,0.0,10.8,6.97,269.0,99157.0
2016-01-05 17:00:00+00:00,9.12,89.4,0.0,-0.0,0.0,-12.0,6.97,260.0,99177.0
2016-01-05 18:00:00+00:00,9.36,86.25,0.0,-0.0,0.0,1.2,7.66,251.0,99177.0
2016-01-05 19:00:00+00:00,9.04,87.15,0.0,-0.0,0.0,5.4,7.45,244.0,99167.0
2016-01-05 20:00:00+00:00,9.18,88.05,0.0,-0.0,0.0,-13.0,6.55,241.0,99157.0
2016-01-05 21:00:00+00:00,9.18,86.75,0.0,-0.0,0.0,1.2,5.17,261.0,99147.0
2016-01-05 22:00:00+00:00,9.32,86.45,0.0,-0.0,0.0,17.2,5.24,290.0,99187.0
2016-01-05 23:00:00+00:00,9.16,87.85,0.0,-0.0,0.0,-8.6,5.31,298.0,99267.0
2016-01-06 00:00:00+00:00,8.72,88.55,0.0,-0.0,0.0,-23.2,5.45,298.0,99337.0
2016-01-06 01:00:00+00:00,8.85,87.85,0.0,-0.0,0.0,276.4,5.52,295.0,99407.0
2016-01-06 02:00:00+00:00,8.94,86.9,0.0,-0.0,0.0,-2.6,5.66,293.0,99487.0
2016-01-06 03:00:00+00:00,8.91,85.95,0.0,-0.0,0.0,0.75,5.52,293.0,99566.0
2016-01-06 04:00:00+00:00,8.88,84.6,0.0,-0.0,0.0,6.6,5.45,292.0,99606.0
2016-01-06 05:00:00+00:00,8.91,83.95,0.0,-0.0,0.0,5.6,5.72,293.0,99656.0
2016-01-06 06:00:00+00:00,8.84,83.3,0.0,-0.0,0.0,-11.6,5.86,295.0,99746.0
2016-01-06 07:00:00+00:00,8.43,83.65,0.0,-0.0,0.0,4.2,5.79,296.0,99836.0
2016-01-06 08:00:00+00:00,8.5,83.1,0.0,0.0,0.0,-4.4,5.59,295.0,99896.0
2016-01-06 09:00:00+00:00,8.82,82.8,121.0,484.62,46.0,-1.8,5.59,294.0,100006.0
2016-01-06 10:00:00+00:00,9.92,79.9,220.0,545.9,80.0,7.6,4.97,291.0,100046.0
2016-01-06 11:00:00+00:00,10.85,76.5,235.0,286.15,143.0,2.0,4.62,281.0,100126.0
2016-01-06 12:00:00+00:00,11.01,72.5,265.0,335.75,149.0,11.8,5.93,276.0,100076.0
2016-01-06 13:00:00+00:00,10.63,76.85,119.0,6.12,117.0,1.8,6.62,273.0,100086.0
2016-01-06 14:00:00+00:00,10.33,81.25,90.0,3.75,89.0,5.8,5.52,272.0,100056.0
2016-01-06 15:00:00+00:00,10.36,81.4,63.0,17.74,60.0,16.8,4.0,255.0,99996.0
2016-01-06 16:00:00+00:00,10.28,80.15,0.0,0.0,0.0,-0.6,3.17,227.0,99926.0
2016-01-06 17:00:00+00:00,10.1,82.65,0.0,-0.0,0.0,-4.4,3.24,195.0,99836.0
2016-01-06 18:00:00+00:00,9.92,85.8,0.0,-0.0,0.0,14.6,4.41,177.0,99726.0
2016-01-06 19:00:00+00:00,9.75,88.95,0.0,-0.0,0.0,15.8,5.52,170.0,99586.0
2016-01-06 20:00:00+00:00,9.86,89.95,0.0,-0.0,0.0,2.8,6.62,172.0,99437.0
2016-01-06 21:00:00+00:00,9.91,89.85,0.0,-0.0,0.0,-0.6,8.76,181.0,99347.0
2016-01-06 22:00:00+00:00,10.07,90.5,0.0,-0.0,0.0,1.15,9.45,181.0,99137.0
2016-01-06 23:00:00+00:00,10.22,89.1,0.0,-0.0,0.0,2.2,9.1,161.0,98947.0
2016-01-07 00:00:00+00:00,10.93,94.25,0.0,-0.0,0.0,6.4,5.31,222.0,98857.0
2016-01-07 01:00:00+00:00,12.53,94.65,0.0,-0.0,0.0,365.45,9.52,258.0,98798.0
2016-01-07 02:00:00+00:00,12.49,94.25,0.0,-0.0,0.0,7.4,10.14,257.0,98818.0
2016-01-07 03:00:00+00:00,12.73,93.6,0.0,-0.0,0.0,0.75,9.79,257.0,98818.0
2016-01-07 04:00:00+00:00,12.67,94.65,0.0,-0.0,0.0,-2.6,9.45,259.0,98838.0
2016-01-07 05:00:00+00:00,12.33,93.95,0.0,-0.0,0.0,1.8,8.55,265.0,98838.0
2016-01-07 06:00:00+00:00,12.13,89.7,0.0,-0.0,0.0,-6.6,7.66,276.0,98907.0
2016-01-07 07:00:00+00:00,11.82,84.45,0.0,-0.0,0.0,-6.8,8.97,276.0,99047.0
2016-01-07 08:00:00+00:00,11.27,81.5,0.0,0.0,0.0,-25.6,10.07,278.0,99227.0
2016-01-07 09:00:00+00:00,11.27,75.9,103.0,269.6,61.0,-26.6,10.14,283.0,99427.0
2016-01-07 10:00:00+00:00,10.91,73.0,177.0,248.25,113.0,-26.4,10.0,286.0,99606.0
2016-01-07 11:00:00+00:00,11.01,70.2,216.0,201.12,151.0,-15.8,9.86,287.0,99756.0
2016-01-07 12:00:00+00:00,10.96,69.35,251.0,267.63,158.0,2.2,9.93,288.0,99846.0
2016-01-07 13:00:00+00:00,10.71,69.9,306.0,671.64,85.0,4.2,10.14,285.0,99916.0
2016-01-07 14:00:00+00:00,10.37,70.45,233.0,568.53,80.0,10.4,8.9,286.0,100026.0
2016-01-07 15:00:00+00:00,9.95,70.75,79.0,58.21,69.0,-3.6,7.38,289.0,100126.0
2016-01-07 16:00:00+00:00,9.4,72.75,12.0,0.0,12.0,1.2,5.38,291.0,100165.0
2016-01-07 17:00:00+00:00,8.87,76.25,0.0,-0.0,0.0,-2.35,3.79,293.0,100225.0
2016-01-07 18:00:00+00:00,8.46,79.55,0.0,-0.0,0.0,9.2,2.48,283.0,100275.0
2016-01-07 19:00:00+00:00,8.3,81.45,0.0,-0.0,0.0,9.6,1.93,256.0,100345.0
2016-01-07 20:00:00+00:00,8.02,83.2,0.0,-0.0,0.0,6.4,1.72,234.0,100365.0
2016-01-07 21:00:00+00:00,8.2,83.35,0.0,-0.0,0.0,5.2,1.66,211.0,100355.0
2016-01-07 22:00:00+00:00,8.21,83.95,0.0,-0.0,0.0,5.4,1.03,169.0,100355.0
2016-01-07 23:00:00+00:00,8.16,84.8,0.0,-0.0,0.0,1.15,1.52,155.0,100285.0
2016-01-08 00:00:00+00:00,8.19,84.75,0.0,-0.0,0.0,8.2,2.41,156.0,100275.0
2016-01-08 01:00:00+00:00,7.91,86.7,0.0,-0.0,0.0,313.05,2.76,170.0,100235.0
2016-01-08 02:00:00+00:00,7.9,90.0,0.0,-0.0,0.0,4.8,3.1,196.0,100195.0
2016-01-08 03:00:00+00:00,8.03,91.35,0.0,-0.0,0.0,2.6,2.83,201.0,100195.0
2016-01-08 04:00:00+00:00,8.27,92.05,0.0,-0.0,0.0,12.2,2.69,196.0,100155.0
2016-01-08 05:00:00+00:00,8.13,93.0,0.0,-0.0,0.0,2.8,2.62,187.0,100086.0
2016-01-08 06:00:00+00:00,7.95,95.2,0.0,-0.0,0.0,-0.6,2.34,178.0,100066.0
2016-01-08 07:00:00+00:00,8.1,95.2,0.0,-0.0,0.0,1.35,2.14,175.0,100056.0
2016-01-08 08:00:00+00:00,7.68,97.9,0.0,0.0,0.0,3.2,1.93,169.0,100076.0
2016-01-08 09:00:00+00:00,8.25,98.3,84.0,121.07,65.0,-3.0,1.93,165.0,100076.0
2016-01-08 10:00:00+00:00,9.26,95.25,191.0,316.26,109.0,-8.6,2.55,162.0,100086.0
2016-01-08 11:00:00+00:00,10.03,91.55,180.0,89.23,151.0,-1.4,2.48,179.0,100136.0
2016-01-08 12:00:00+00:00,10.21,88.85,167.0,42.9,152.0,5.4,2.48,177.0,100046.0
2016-01-08 13:00:00+00:00,10.8,83.85,143.0,24.14,135.0,-7.2,3.1,192.0,100016.0
2016-01-08 14:00:00+00:00,10.73,84.8,146.0,88.32,122.0,2.6,3.17,200.0,99976.0
2016-01-08 15:00:00+00:00,10.42,87.8,71.0,34.38,65.0,15.2,3.17,197.0,99966.0
2016-01-08 16:00:00+00:00,10.4,87.55,10.0,0.0,10.0,-18.8,3.59,191.0,99966.0
2016-01-08 17:00:00+00:00,9.98,92.25,0.0,-0.0,0.0,-12.6,4.07,199.0,99996.0
2016-01-08 18:00:00+00:00,10.28,91.9,0.0,-0.0,0.0,1.8,3.93,205.0,99976.0
2016-01-08 19:00:00+00:00,10.17,93.05,0.0,-0.0,0.0,16.4,3.79,205.0,99966.0
2016-01-08 20:00:00+00:00,10.14,93.65,0.0,-0.0,0.0,-9.0,3.52,203.0,99966.0
2016-01-08 21:00:00+00:00,10.03,93.6,0.0,-0.0,0.0,-9.0,3.86,206.0,99926.0
2016-01-08 22:00:00+00:00,10.06,93.75,0.0,-0.0,0.0,8.8,3.93,190.0,99886.0
2016-01-08 23:00:00+00:00,10.38,94.5,0.0,-0.0,0.0,12.0,4.21,209.0,99866.0
2016-01-09 00:00:00+00:00,10.73,92.0,0.0,-0.0,0.0,16.4,3.66,228.0,99866.0
2016-01-09 01:00:00+00:00,10.82,91.3,0.0,-0.0,0.0,341.65,3.86,242.0,99856.0
2016-01-09 02:00:00+00:00,10.53,87.75,0.0,-0.0,0.0,-16.2,4.41,245.0,99866.0
2016-01-09 03:00:00+00:00,10.15,84.8,0.0,-0.0,0.0,-34.0,4.41,235.0,99866.0
2016-01-09 04:00:00+00:00,10.43,80.5,0.0,-0.0,0.0,-1.2,4.9,223.0,99856.0
2016-01-09 05:00:00+00:00,10.6,78.55,0.0,-0.0,0.0,-0.6,5.52,220.0,99806.0
2016-01-09 06:00:00+00:00,10.58,80.3,0.0,-0.0,0.0,5.4,5.59,216.0,99746.0
2016-01-09 07:00:00+00:00,10.33,81.65,0.0,-0.0,0.0,4.6,6.07,210.0,99706.0
2016-01-09 08:00:00+00:00,10.36,83.15,0.0,0.0,0.0,-2.4,6.83,208.0,99666.0
2016-01-09 09:00:00+00:00,10.62,84.6,51.0,6.32,50.0,-0.6,7.79,208.0,99646.0
2016-01-09 10:00:00+00:00,11.69,80.05,192.0,318.17,109.0,14.0,7.59,202.0,99606.0
2016-01-09 11:00:00+00:00,11.93,82.8,138.0,21.41,131.0,3.0,8.0,200.0,99576.0
2016-01-09 12:00:00+00:00,12.29,82.5,77.0,0.0,77.0,-3.6,8.97,195.0,99477.0
2016-01-09 13:00:00+00:00,12.29,79.55,199.0,125.77,157.0,-6.6,10.41,197.0,99337.0
2016-01-09 14:00:00+00:00,11.9,78.9,94.0,7.29,92.0,38.0,11.52,203.0,99227.0
2016-01-09 15:00:00+00:00,11.76,81.7,46.0,0.0,46.0,3.0,12.41,204.0,99167.0
2016-01-09 16:00:00+00:00,10.91,84.65,11.0,0.0,11.0,-5.6,13.03,212.0,99107.0
2016-01-09 17:00:00+00:00,10.84,81.9,0.0,-0.0,0.0,3.8,11.1,214.0,99027.0
2016-01-09 18:00:00+00:00,9.94,85.9,0.0,-0.0,0.0,-12.6,11.24,229.0,99037.0
2016-01-09 19:00:00+00:00,9.19,83.4,0.0,-0.0,0.0,-6.6,9.79,238.0,99017.0
2016-01-09 20:00:00+00:00,9.72,75.75,0.0,-0.0,0.0,-10.0,10.48,239.0,99047.0
2016-01-09 21:00:00+00:00,9.91,70.3,0.0,-0.0,0.0,-22.6,10.21,236.0,99067.0
2016-01-09 22:00:00+00:00,9.19,73.95,0.0,-0.0,0.0,-12.8,8.9,245.0,99127.0
2016-01-09 23:00:00+00:00,9.59,72.6,0.0,-0.0,0.0,15.8,8.21,263.0,99197.0
2016-01-10 00:00:00+00:00,9.7,71.9,0.0,-0.0,0.0,13.4,7.72,256.0,99297.0
2016-01-10 01:00:00+00:00,9.59,70.95,0.0,-0.0,0.0,282.4,6.69,248.0,99217.0
2016-01-10 02:00:00+00:00,9.27,69.1,0.0,-0.0,0.0,-12.0,6.76,236.0,99157.0
2016-01-10 03:00:00+00:00,9.46,70.9,0.0,-0.0,0.0,4.8,7.59,234.0,99187.0
2016-01-10 04:00:00+00:00,9.25,71.55,0.0,-0.0,0.0,24.8,7.93,230.0,99107.0
2016-01-10 05:00:00+00:00,9.09,74.95,0.0,-0.0,0.0,-12.2,7.66,232.0,99077.0
2016-01-10 06:00:00+00:00,8.84,78.4,0.0,-0.0,0.0,4.2,7.31,235.0,99037.0
2016-01-10 07:00:00+00:00,9.39,75.9,0.0,-0.0,0.0,-1.0,6.07,234.0,99037.0
2016-01-10 08:00:00+00:00,9.4,76.0,0.0,0.0,0.0,1.8,6.9,236.0,99017.0
2016-01-10 09:00:00+00:00,9.33,78.75,89.0,144.13,66.0,11.2,6.55,237.0,99047.0
2016-01-10 10:00:00+00:00,9.19,81.35,21.0,0.0,21.0,3.0,5.79,228.0,99067.0
2016-01-10 11:00:00+00:00,9.78,78.35,49.0,0.0,49.0,0.8,6.9,239.0,99077.0
2016-01-10 12:00:00+00:00,10.17,74.9,184.0,62.11,162.0,0.0,7.31,255.0,99097.0
2016-01-10 13:00:00+00:00,10.27,74.0,104.0,0.0,104.0,-11.4,6.97,259.0,99087.0
2016-01-10 14:00:00+00:00,9.96,74.05,260.0,739.38,55.0,0.15,6.83,251.0,99127.0
2016-01-10 15:00:00+00:00,9.89,74.35,100.0,133.08,76.0,-11.8,6.62,247.0,99137.0
2016-01-10 16:00:00+00:00,9.69,74.45,14.0,0.0,14.0,4.4,5.79,236.0,99177.0
2016-01-10 17:00:00+00:00,9.48,76.45,0.0,-0.0,0.0,-3.4,5.59,229.0,99167.0
2016-01-10 18:00:00+00:00,9.66,76.55,0.0,-0.0,0.0,9.6,4.97,227.0,99117.0
2016-01-10 19:00:00+00:00,9.75,75.85,0.0,-0.0,0.0,-10.6,5.1,219.0,99087.0
2016-01-10 20:00:00+00:00,10.06,74.1,0.0,-0.0,0.0,13.4,5.59,213.0,98997.0
2016-01-10 21:00:00+00:00,10.12,75.6,0.0,-0.0,0.0,11.2,6.83,210.0,98927.0
2016-01-10 22:00:00+00:00,9.19,88.65,0.0,-0.0,0.0,6.2,6.0,208.0,98848.0
2016-01-10 23:00:00+00:00,9.37,91.8,0.0,-0.0,0.0,7.8,7.93,213.0,98788.0
2016-01-11 00:00:00+00:00,9.17,86.2,0.0,-0.0,0.0,3.0,9.1,223.0,98678.0
2016-01-11 01:00:00+00:00,9.46,83.0,0.0,-0.0,0.0,329.45,9.86,235.0,98568.0
2016-01-11 02:00:00+00:00,9.69,81.15,0.0,-0.0,0.0,-19.8,8.76,239.0,98518.0
2016-01-11 03:00:00+00:00,9.6,77.25,0.0,-0.0,0.0,-9.0,8.0,237.0,98498.0
2016-01-11 04:00:00+00:00,9.52,77.75,0.0,-0.0,0.0,-4.8,8.76,235.0,98448.0
2016-01-11 05:00:00+00:00,9.05,78.1,0.0,-0.0,0.0,4.4,9.24,237.0,98408.0
2016-01-11 06:00:00+00:00,8.04,82.85,0.0,-0.0,0.0,-8.0,10.48,247.0,98438.0
2016-01-11 07:00:00+00:00,8.43,79.3,0.0,-0.0,0.0,13.6,10.62,254.0,98478.0
2016-01-11 08:00:00+00:00,8.87,75.9,0.0,0.0,0.0,-3.15,10.97,262.0,98558.0
2016-01-11 09:00:00+00:00,9.27,75.55,17.0,0.0,17.0,-3.8,9.86,261.0,98668.0
2016-01-11 10:00:00+00:00,9.29,76.6,116.0,34.04,107.0,2.35,9.31,265.0,98768.0
2016-01-11 11:00:00+00:00,8.67,79.4,265.0,395.63,134.0,-8.0,10.14,271.0,98937.0
2016-01-11 12:00:00+00:00,9.01,77.2,102.0,0.0,102.0,2.8,10.76,265.0,99027.0
